time,yawRate
23.721, 0.1538085938
23.741, 0.1569824219
23.761, 0.1784667969
23.781, 0.2094726562
23.801, 0.2375488281
23.826, 0.2507324219
23.846, 0.2504882812
23.866, 0.2498779297
23.886, 0.25390625
23.906, 0.2639160156
23.926, 0.2834472656
23.946, 0.3120117188
23.966, 0.3466796875
23.986, 0.3798828125
24.006, 0.3830566406
24.021, 0.3288574219
24.041, 0.220703125
24.061, 0.0830078125
24.081, -0.06823730469
24.101, -0.201171875
24.121, -0.2619628906
24.141, -0.2209472656
24.161, -0.09747314453
24.181, 0.07037353516
24.201, 0.2648925781
24.221, 0.4772949219
24.241, 0.6669921875
24.261, 0.7661132812
24.281, 0.7338867188
24.301, 0.599609375
24.321, 0.4260253906
24.341, 0.2639160156
24.361, 0.1429443359
24.381, 0.08294677734
24.401, 0.09912109375
24.421, 0.1834716797
24.441, 0.2951660156
24.461, 0.3933105469
24.481, 0.4580078125
24.501, 0.4714355469
24.521, 0.4111328125
24.541, 0.2956542969
24.561, 0.1809082031
24.581, 0.1057739258
24.601, 0.07934570312
24.621, 0.100402832
24.641, 0.1644287109
24.661, 0.2556152344
24.681, 0.3410644531
24.701, 0.3872070312
24.721, 0.380859375
24.741, 0.3369140625
24.761, 0.2707519531
24.781, 0.1883544922
24.801, 0.1126708984
24.821, 0.08422851562
24.841, 0.119140625
24.861, 0.1978759766
24.881, 0.2854003906
24.901, 0.3591308594
24.921, 0.40625
24.941, 0.4099121094
24.961, 0.3625488281
24.981, 0.2824707031
25.001, 0.2061767578
25.021, 0.1585693359
25.041, 0.1427001953
25.061, 0.1574707031
25.081, 0.2033691406
25.101, 0.2707519531
25.121, 0.3337402344
25.141, 0.3627929688
25.161, 0.3530273438
25.181, 0.3188476562
25.201, 0.2644042969
25.221, 0.1993408203
25.241, 0.1527099609
25.261, 0.1494140625
25.281, 0.1828613281
25.301, 0.2315673828
25.321, 0.28125
25.341, 0.3217773438
25.361, 0.3395996094
25.381, 0.3237304688
25.401, 0.2846679688
25.424, 0.2427978516
25.444, 0.2088623047
25.464, 0.1871337891
25.484, 0.1848144531
25.504, 0.2078857422
25.524, 0.2521972656
25.544, 0.3012695312
25.564, 0.3347167969
25.584, 0.3410644531
25.604, 0.3229980469
25.621, 0.2883300781
25.641, 0.24609375
25.661, 0.2091064453
25.681, 0.1850585938
25.701, 0.1794433594
25.721, 0.203125
25.741, 0.2548828125
25.761, 0.3044433594
25.781, 0.3210449219
25.801, 0.3044433594
25.821, 0.2797851562
25.841, 0.26953125
25.861, 0.2712402344
25.881, 0.26953125
25.901, 0.2565917969
25.921, 0.2414550781
25.941, 0.2376708984
25.961, 0.2479248047
25.981, 0.2651367188
26.001, 0.2797851562
26.021, 0.2817382812
26.041, 0.2717285156
26.061, 0.2614746094
26.081, 0.2580566406
26.101, 0.2548828125
26.121, 0.2446289062
26.141, 0.2346191406
26.161, 0.2381591797
26.181, 0.2585449219
26.201, 0.2890625
26.221, 0.3186035156
26.241, 0.3354492188
26.261, 0.3403320312
26.281, 0.3225097656
26.301, 0.2775878906
26.321, 0.2314453125
26.341, 0.2153320312
26.361, 0.2307128906
26.381, 0.2646484375
26.401, 0.3103027344
26.421, 0.3515625
26.441, 0.3615722656
26.461, 0.3408203125
26.481, 0.314453125
26.501, 0.2875976562
26.521, 0.2546386719
26.541, 0.2197265625
26.561, 0.1945800781
26.581, 0.1326904297
26.601, -0.004566192627
26.621, -0.1096191406
26.641, -0.1091308594
26.661, -0.02236938477
26.681, 0.07531738281
26.701, 0.1315917969
26.721, 0.1555175781
26.741, 0.1716308594
26.761, 0.1881103516
26.781, 0.2147216797
26.801, 0.2526855469
26.821, 0.3083496094
26.841, 0.3737792969
26.861, 0.416015625
26.881, 0.4047851562
26.901, 0.3471679688
26.921, 0.2897949219
26.941, 0.2458496094
26.961, 0.2020263672
26.981, 0.1746826172
27.001, 0.1948242188
27.021, 0.2504882812
27.041, 0.3002929688
27.061, 0.3278808594
27.081, 0.3400878906
27.101, 0.3452148438
27.121, 0.3400878906
27.141, 0.3046875
27.161, 0.2436523438
27.181, 0.1997070312
27.201, 0.1953125
27.221, 0.212890625
27.241, 0.2410888672
27.261, 0.2761230469
27.281, 0.3056640625
27.301, 0.3127441406
27.321, 0.2954101562
27.341, 0.271484375
27.361, 0.2495117188
27.381, 0.2255859375
27.401, 0.2059326172
27.421, 0.2055664062
27.441, 0.2299804688
27.461, 0.263671875
27.481, 0.2902832031
27.501, 0.3068847656
27.521, 0.3127441406
27.541, 0.3015136719
27.561, 0.2744140625
27.581, 0.2451171875
27.601, 0.2220458984
27.621, 0.1976318359
27.641, 0.1745605469
27.661, 0.1676025391
27.681, 0.1845703125
27.701, 0.216796875
27.721, 0.2543945312
27.741, 0.2907714844
27.761, 0.3110351562
27.781, 0.2978515625
27.801, 0.2568359375
27.821, 0.2156982422
27.841, 0.1867675781
27.861, 0.1473388672
27.881, 0.07946777344
27.901, 0.003089904785
27.921, -0.04153442383
27.941, -0.02658081055
27.961, 0.03289794922
27.981, 0.1000366211
28.001, 0.1616210938
28.021, 0.2280273438
28.041, 0.3000488281
28.061, 0.3596191406
28.081, 0.3872070312
28.101, 0.3806152344
28.121, 0.3486328125
28.141, 0.3022460938
28.161, 0.2524414062
28.181, 0.21875
28.201, 0.2071533203
28.221, 0.2088623047
28.241, 0.2258300781
28.261, 0.2731933594
28.281, 0.3432617188
28.301, 0.3784179688
28.321, 0.3220214844
28.341, 0.2054443359
28.361, 0.1232910156
28.381, 0.1287841797
28.401, 0.1756591797
28.422, 0.1873779297
28.442, 0.1654052734
28.462, 0.1701660156
28.482, 0.2225341797
28.502, 0.2868652344
28.522, 0.3369140625
28.542, 0.375
28.562, 0.41015625
28.582, 0.4333496094
28.602, 0.4255371094
28.624, 0.3872070312
28.644, 0.3359375
28.664, 0.27734375
28.684, 0.2045898438
28.704, 0.1290283203
28.724, 0.09088134766
28.744, 0.1115112305
28.764, 0.1711425781
28.784, 0.2403564453
28.804, 0.3037109375
28.821, 0.349609375
28.841, 0.35546875
28.861, 0.3024902344
28.881, 0.2000732422
28.901, 0.08544921875
28.921, 0.003505706787
28.941, -0.01707458496
28.961, 0.02366638184
28.981, 0.1040039062
29.001, 0.1895751953
29.021, 0.2491455078
29.041, 0.2624511719
29.061, 0.228515625
29.081, 0.1633300781
29.101, 0.0849609375
29.121, 0.01110076904
29.141, -0.03350830078
29.161, -0.01522827148
29.181, 0.06384277344
29.201, 0.1662597656
29.221, 0.2646484375
29.241, 0.3508300781
29.261, 0.4113769531
29.281, 0.4204101562
29.301, 0.3630371094
29.321, 0.2717285156
29.341, 0.1895751953
29.361, 0.1354980469
29.381, 0.1045532227
29.401, 0.08911132812
29.421, 0.09320068359
29.441, 0.1231079102
29.461, 0.1689453125
29.481, 0.2080078125
29.501, 0.2312011719
29.521, 0.2464599609
29.541, 0.2587890625
29.561, 0.2653808594
29.581, 0.2631835938
29.601, 0.2607421875
29.621, 0.2685546875
29.641, 0.2819824219
29.661, 0.2888183594
29.681, 0.2937011719
29.701, 0.3032226562
29.721, 0.3015136719
29.741, 0.2700195312
29.761, 0.212890625
29.781, 0.1488037109
29.801, 0.1012573242
29.821, 0.09143066406
29.841, 0.1252441406
29.861, 0.2030029297
29.881, 0.3071289062
29.901, 0.4006347656
29.921, 0.4572753906
29.941, 0.4743652344
29.961, 0.4519042969
29.981, 0.3837890625
30.001, 0.2834472656
30.021, 0.1937255859
30.041, 0.1544189453
30.061, 0.1719970703
30.081, 0.2238769531
30.101, 0.2863769531
30.121, 0.3598632812
30.141, 0.4370117188
30.161, 0.4792480469
30.181, 0.4670410156
30.201, 0.4392089844
30.221, 0.4343261719
30.241, 0.4426269531
30.261, 0.4362792969
30.281, 0.4145507812
30.301, 0.404296875
30.321, 0.4145507812
30.341, 0.4223632812
30.361, 0.4096679688
30.381, 0.3833007812
30.401, 0.3603515625
30.421, 0.3420410156
30.441, 0.3156738281
30.461, 0.2846679688
30.481, 0.2685546875
30.501, 0.2653808594
30.521, 0.2619628906
30.541, 0.2626953125
30.561, 0.2814941406
30.581, 0.3132324219
30.601, 0.3361816406
30.621, 0.3347167969
30.641, 0.3061523438
30.661, 0.2551269531
30.681, 0.1929931641
30.701, 0.1378173828
30.721, 0.1121826172
30.741, 0.1248168945
30.761, 0.1711425781
30.781, 0.236328125
30.801, 0.2983398438
30.821, 0.3415527344
30.841, 0.3601074219
30.861, 0.34765625
30.881, 0.298828125
30.901, 0.2282714844
30.921, 0.1694335938
30.941, 0.146484375
30.961, 0.1594238281
30.981, 0.1917724609
31.001, 0.2321777344
31.021, 0.2800292969
31.041, 0.3352050781
31.061, 0.3693847656
31.081, 0.3432617188
31.101, 0.2746582031
31.121, 0.2194824219
31.141, 0.1922607422
31.161, 0.1669921875
31.181, 0.1467285156
31.201, 0.1700439453
31.221, 0.2366943359
31.241, 0.3020019531
31.261, 0.3332519531
31.281, 0.345703125
31.301, 0.3657226562
31.321, 0.3916015625
31.341, 0.4028320312
31.361, 0.3698730469
31.381, 0.2924804688
31.401, 0.2235107422
31.421, 0.1979980469
31.441, 0.1916503906
31.461, 0.1787109375
31.481, 0.1654052734
31.501, 0.1564941406
31.521, 0.1412353516
31.541, 0.1167602539
31.561, 0.1019287109
31.581, 0.09985351562
31.601, 0.08734130859
31.621, 0.06799316406
31.641, 0.08056640625
31.661, 0.1387939453
31.681, 0.2109375
31.701, 0.2646484375
31.721, 0.2990722656
31.741, 0.3161621094
31.761, 0.3151855469
31.781, 0.3137207031
31.801, 0.3293457031
31.831, 0.3408203125
31.851, 0.3291015625
31.871, 0.3090820312
31.891, 0.287109375
31.911, 0.2418212891
31.931, 0.1735839844
31.951, 0.126953125
31.971, 0.13671875
31.991, 0.1917724609
32.011, 0.2524414062
32.031, 0.2946777344
32.051, 0.3159179688
32.071, 0.3139648438
32.091, 0.2924804688
32.111, 0.267578125
32.131, 0.2445068359
32.151, 0.2155761719
32.171, 0.1866455078
32.191, 0.1867675781
32.211, 0.2274169922
32.239, 0.2839355469
32.259, 0.3388671875
32.279, 0.392578125
32.299, 0.4299316406
32.319, 0.4284667969
32.339, 0.3862304688
32.359, 0.322265625
32.379, 0.2484130859
32.399, 0.17578125
32.419, 0.1296386719
32.431, 0.1368408203
32.451, 0.2004394531
32.471, 0.3015136719
32.491, 0.41015625
32.511, 0.4909667969
32.531, 0.5200195312
32.551, 0.4921875
32.571, 0.4165039062
32.591, 0.3188476562
32.611, 0.2288818359
32.631, 0.1638183594
32.651, 0.1242675781
32.671, 0.1062011719
32.691, 0.1079711914
32.711, 0.1368408203
32.731, 0.1960449219
32.751, 0.2624511719
32.771, 0.2973632812
32.791, 0.2785644531
32.811, 0.2192382812
32.831, 0.1568603516
32.851, 0.1260986328
32.871, 0.1291503906
32.891, 0.1375732422
32.911, 0.1343994141
32.931, 0.1339111328
32.951, 0.150390625
32.971, 0.1822509766
32.991, 0.224609375
33.011, 0.279296875
33.031, 0.3349609375
33.051, 0.3664550781
33.071, 0.3549804688
33.091, 0.3081054688
33.111, 0.2575683594
33.131, 0.2331542969
33.151, 0.2418212891
33.171, 0.2634277344
33.191, 0.2810058594
33.211, 0.2966308594
33.233, 0.3051757812
33.253, 0.2917480469
33.273, 0.2580566406
33.293, 0.2244873047
33.313, 0.2039794922
33.333, 0.1973876953
33.353, 0.2052001953
33.373, 0.2305908203
33.393, 0.2800292969
33.413, 0.357421875
33.431, 0.4426269531
33.451, 0.5078125
33.471, 0.5361328125
33.491, 0.5205078125
33.511, 0.4448242188
33.531, 0.30078125
33.551, 0.1335449219
33.571, 0.02165222168
33.591, 0.01091766357
33.611, 0.07971191406
33.631, 0.1668701172
33.651, 0.2210693359
33.671, 0.2498779297
33.691, 0.2849121094
33.711, 0.3288574219
33.731, 0.3537597656
33.751, 0.3286132812
33.771, 0.2412109375
33.791, 0.107421875
33.811, -0.03262329102
33.831, -0.1365966797
33.851, -0.173828125
33.871, -0.1311035156
33.891, -0.01753234863
33.911, 0.1341552734
33.931, 0.2885742188
33.951, 0.4111328125
33.971, 0.466796875
33.991, 0.4375
34.011, 0.33203125
34.031, 0.1917724609
34.051, 0.06994628906
34.071, 0.007797241211
34.091, 0.02626037598
34.111, 0.121887207
34.131, 0.2692871094
34.151, 0.4177246094
34.171, 0.5112304688
34.191, 0.525390625
34.211, 0.4677734375
34.234, 0.3579101562
34.254, 0.228515625
34.274, 0.1149291992
34.294, 0.05386352539
34.314, 0.07800292969
34.334, 0.1866455078
34.354, 0.3544921875
34.374, 0.5419921875
34.394, 0.6904296875
34.414, 0.74609375
34.441, 0.7001953125
34.461, 0.578125
34.481, 0.4108886719
34.501, 0.2255859375
34.521, 0.05404663086
34.541, -0.06066894531
34.561, -0.07281494141
34.581, 0.02058410645
34.601, 0.1654052734
34.621, 0.2998046875
34.641, 0.3852539062
34.661, 0.3874511719
34.681, 0.2878417969
34.701, 0.123840332
34.721, -0.01794433594
34.741, -0.100769043
34.761, -0.1383056641
34.781, -0.1593017578
34.801, -0.1489257812
34.821, -0.04486083984
34.841, 0.1134033203
34.861, 0.2021484375
34.881, 0.1690673828
34.901, 0.06909179688
34.921, -0.001731872559
34.941, -0.0146484375
34.961, -0.01019287109
34.981, 0.001259803772
35.001, 0.06384277344
35.021, 0.1840820312
35.041, 0.3059082031
35.061, 0.3845214844
35.081, 0.4233398438
35.101, 0.4240722656
35.121, 0.3657226562
35.141, 0.2568359375
35.161, 0.1473388672
35.181, 0.07305908203
35.201, 0.04113769531
35.221, 0.05798339844
35.241, 0.1182861328
35.261, 0.1932373047
35.281, 0.2482910156
35.301, 0.2641601562
35.321, 0.2489013672
35.341, 0.2147216797
35.361, 0.1710205078
35.381, 0.1275634766
35.401, 0.09301757812
35.421, 0.07897949219
35.441, 0.09442138672
35.461, 0.1448974609
35.481, 0.2188720703
35.501, 0.2922363281
35.521, 0.3464355469
35.541, 0.3684082031
35.561, 0.3510742188
35.581, 0.2946777344
35.601, 0.2232666016
35.621, 0.1697998047
35.642, 0.1531982422
35.662, 0.1690673828
35.682, 0.1993408203
35.702, 0.2303466797
35.722, 0.2504882812
35.742, 0.2534179688
35.762, 0.2431640625
35.782, 0.2287597656
35.802, 0.2193603516
35.822, 0.2115478516
35.841, 0.2022705078
35.861, 0.2001953125
35.881, 0.2093505859
35.901, 0.2242431641
35.921, 0.2384033203
35.941, 0.2463378906
35.961, 0.2479248047
35.981, 0.2426757812
36.001, 0.2257080078
36.021, 0.2009277344
36.041, 0.1795654297
36.061, 0.1672363281
36.081, 0.1677246094
36.101, 0.1851806641
36.121, 0.2138671875
36.141, 0.2432861328
36.161, 0.265625
36.181, 0.2783203125
36.201, 0.2805175781
36.221, 0.2705078125
36.241, 0.2585449219
36.261, 0.2561035156
36.281, 0.2585449219
36.301, 0.2568359375
36.321, 0.2517089844
36.341, 0.251953125
36.361, 0.2561035156
36.381, 0.2595214844
36.401, 0.2607421875
36.421, 0.26171875
36.441, 0.2624511719
36.461, 0.2578125
36.481, 0.2476806641
36.501, 0.2384033203
36.521, 0.2302246094
36.541, 0.22265625
36.561, 0.2211914062
36.581, 0.2309570312
36.601, 0.25
36.621, 0.2727050781
36.641, 0.2858886719
36.661, 0.28515625
36.681, 0.28125
36.701, 0.2797851562
36.721, 0.2819824219
36.741, 0.2841796875
36.761, 0.2731933594
36.781, 0.2514648438
36.801, 0.2396240234
36.821, 0.24609375
36.841, 0.265625
36.861, 0.2878417969
36.881, 0.3000488281
36.901, 0.2927246094
36.921, 0.2683105469
36.941, 0.2442626953
36.961, 0.2370605469
36.981, 0.2447509766
37.001, 0.2561035156
37.021, 0.2668457031
37.041, 0.2749023438
37.061, 0.2780761719
37.081, 0.2729492188
37.101, 0.2595214844
37.121, 0.2430419922
37.141, 0.2291259766
37.161, 0.2208251953
37.181, 0.2174072266
37.201, 0.2181396484
37.221, 0.2280273438
37.245, 0.2484130859
37.265, 0.2692871094
37.285, 0.2761230469
37.305, 0.2692871094
37.325, 0.2568359375
37.345, 0.2364501953
37.365, 0.2163085938
37.385, 0.2082519531
37.405, 0.2065429688
37.425, 0.2060546875
37.441, 0.2113037109
37.461, 0.2286376953
37.481, 0.2502441406
37.501, 0.2624511719
37.521, 0.2580566406
37.541, 0.2380371094
37.561, 0.2132568359
37.581, 0.2000732422
37.601, 0.2110595703
37.621, 0.2412109375
37.641, 0.2729492188
37.661, 0.2893066406
37.681, 0.2893066406
37.701, 0.28515625
37.721, 0.2766113281
37.741, 0.2612304688
37.761, 0.2448730469
37.781, 0.2368164062
37.801, 0.2360839844
37.821, 0.2346191406
37.841, 0.228515625
37.861, 0.2211914062
37.881, 0.2231445312
37.901, 0.2431640625
37.921, 0.271484375
37.941, 0.2934570312
37.961, 0.3015136719
37.981, 0.2954101562
38.001, 0.2788085938
38.021, 0.2602539062
38.041, 0.2469482422
38.061, 0.2443847656
38.081, 0.2521972656
38.101, 0.2631835938
38.121, 0.2705078125
38.141, 0.2731933594
38.161, 0.2700195312
38.181, 0.267578125
38.201, 0.2761230469
38.221, 0.2973632812
38.241, 0.3193359375
38.261, 0.3276367188
38.281, 0.3232421875
38.301, 0.3156738281
38.321, 0.3073730469
38.341, 0.2922363281
38.361, 0.2663574219
38.381, 0.2335205078
38.401, 0.2012939453
38.421, 0.1832275391
38.441, 0.1900634766
38.461, 0.2139892578
38.481, 0.2423095703
38.501, 0.2651367188
38.521, 0.2722167969
38.541, 0.2644042969
38.561, 0.2524414062
38.581, 0.2475585938
38.601, 0.2495117188
38.621, 0.2517089844
38.641, 0.2514648438
38.661, 0.2543945312
38.681, 0.2646484375
38.701, 0.27734375
38.721, 0.2844238281
38.741, 0.2836914062
38.761, 0.2788085938
38.781, 0.2761230469
38.801, 0.2734375
38.821, 0.2700195312
38.841, 0.2666015625
38.861, 0.2607421875
38.881, 0.2504882812
38.901, 0.2443847656
38.921, 0.2507324219
38.941, 0.2644042969
38.961, 0.2680664062
38.981, 0.2502441406
39.001, 0.2213134766
39.021, 0.1978759766
39.041, 0.1857910156
39.061, 0.1871337891
39.081, 0.1993408203
39.101, 0.2145996094
39.121, 0.2239990234
39.141, 0.2257080078
39.161, 0.2252197266
39.181, 0.2279052734
39.201, 0.2288818359
39.221, 0.2235107422
39.241, 0.2176513672
39.261, 0.2235107422
39.281, 0.2448730469
39.301, 0.2729492188
39.321, 0.296875
39.341, 0.3071289062
39.361, 0.2978515625
39.381, 0.2780761719
39.401, 0.2641601562
39.421, 0.2575683594
39.441, 0.2531738281
39.461, 0.2568359375
39.481, 0.2731933594
39.501, 0.3000488281
39.521, 0.3315429688
39.541, 0.3544921875
39.561, 0.3537597656
39.581, 0.3273925781
39.601, 0.2819824219
39.621, 0.2275390625
39.641, 0.1800537109
39.661, 0.1564941406
39.681, 0.1540527344
39.701, 0.1618652344
39.721, 0.1796875
39.741, 0.20703125
39.761, 0.2294921875
39.781, 0.2344970703
39.801, 0.2263183594
39.821, 0.2191162109
39.841, 0.2188720703
39.861, 0.2235107422
39.881, 0.2288818359
39.901, 0.2320556641
39.921, 0.2298583984
39.941, 0.2254638672
39.961, 0.2252197266
39.981, 0.2258300781
40.001, 0.2170410156
40.021, 0.2006835938
40.041, 0.1918945312
40.061, 0.1962890625
40.081, 0.2073974609
40.101, 0.2271728516
40.121, 0.2514648438
40.141, 0.26953125
40.161, 0.2719726562
40.181, 0.2541503906
40.201, 0.2265625
40.221, 0.2066650391
40.244, 0.2015380859
40.264, 0.2103271484
40.284, 0.2355957031
40.304, 0.2749023438
40.324, 0.3139648438
40.344, 0.3459472656
40.364, 0.3703613281
40.384, 0.3930664062
40.404, 0.41796875
40.424, 0.4311523438
40.448, 0.4116210938
40.468, 0.3540039062
40.488, 0.2836914062
40.508, 0.2435302734
40.528, 0.2479248047
40.548, 0.2568359375
40.568, 0.2303466797
40.588, 0.1831054688
40.608, 0.1442871094
40.628, 0.1190185547
40.641, 0.08923339844
40.661, 0.05575561523
40.681, 0.04632568359
40.701, 0.06982421875
40.721, 0.1086425781
40.741, 0.1452636719
40.761, 0.1827392578
40.781, 0.2102050781
40.801, 0.2000732422
40.821, 0.15625
40.841, 0.1118774414
40.861, 0.08709716797
40.881, 0.07867431641
40.901, 0.08325195312
40.921, 0.1040039062
40.941, 0.1434326172
40.961, 0.2015380859
40.981, 0.2565917969
41.001, 0.2783203125
41.021, 0.2595214844
41.041, 0.2310791016
41.061, 0.2214355469
41.081, 0.2279052734
41.101, 0.2391357422
41.121, 0.25390625
41.141, 0.2839355469
41.161, 0.3315429688
41.181, 0.3759765625
41.201, 0.392578125
41.221, 0.380859375
41.241, 0.357421875
41.261, 0.3295898438
41.281, 0.2944335938
41.301, 0.2600097656
41.321, 0.2336425781
41.341, 0.2121582031
41.361, 0.1892089844
41.381, 0.1656494141
41.401, 0.1444091797
41.421, 0.12890625
41.441, 0.1292724609
41.461, 0.1419677734
41.481, 0.1529541016
41.501, 0.1784667969
41.521, 0.2670898438
41.541, 0.4221191406
41.561, 0.5375976562
41.581, 0.5297851562
41.601, 0.4458007812
41.621, 0.3527832031
41.642, 0.2321777344
41.662, 0.06256103516
41.682, -0.08148193359
41.702, -0.1157836914
41.722, -0.04260253906
41.742, 0.07550048828
41.762, 0.1967773438
41.782, 0.3073730469
41.802, 0.3784179688
41.822, 0.3776855469
41.847, 0.3015136719
41.867, 0.1833496094
41.887, 0.07507324219
41.907, 0.02125549316
41.927, 0.04403686523
41.947, 0.1301269531
41.967, 0.2326660156
41.987, 0.3081054688
42.007, 0.337890625
42.027, 0.3215332031
42.041, 0.265625
42.061, 0.1888427734
42.081, 0.1260986328
