time,rollRate
24.641, -0.953125
24.661, -0.9765625
24.681, -1.015625
24.701, -1.041015625
24.721, -1.028320312
24.741, -0.9926757812
24.761, -0.9604492188
24.781, -0.935546875
24.801, -0.912109375
24.821, -0.9008789062
24.841, -0.9130859375
24.861, -0.9409179688
24.881, -0.9677734375
24.901, -0.9858398438
24.921, -0.998046875
24.941, -1.001953125
24.961, -0.9907226562
24.981, -0.9619140625
25.001, -0.9326171875
25.021, -0.9248046875
25.041, -0.9365234375
25.061, -0.9541015625
25.081, -0.9799804688
25.101, -1.014648438
25.121, -1.040039062
25.141, -1.04296875
25.161, -1.02734375
25.181, -1.004882812
25.201, -0.9755859375
25.221, -0.94140625
25.241, -0.9189453125
25.261, -0.9248046875
25.281, -0.9487304688
25.301, -0.9716796875
25.321, -0.9912109375
25.341, -1.012695312
25.361, -1.032226562
25.381, -1.024414062
25.401, -0.9877929688
25.424, -0.9418945312
25.444, -0.9116210938
25.464, -0.9077148438
25.484, -0.9204101562
25.504, -0.9296875
25.524, -0.9350585938
25.544, -0.9521484375
25.564, -0.9877929688
25.584, -1.022460938
25.604, -1.025390625
25.621, -0.9887695312
25.641, -0.9428710938
25.661, -0.9282226562
25.681, -0.9555664062
25.701, -1.000976562
25.721, -1.032226562
25.741, -1.036132812
25.761, -1.01953125
25.781, -1.005859375
25.801, -1.005859375
25.821, -1.009765625
25.841, -0.9912109375
25.861, -0.9462890625
25.881, -0.91015625
25.901, -0.9135742188
25.921, -0.947265625
25.941, -0.966796875
25.961, -0.9448242188
25.981, -0.91015625
26.001, -0.9096679688
26.021, -0.947265625
26.041, -0.9765625
26.061, -0.9731445312
26.081, -0.9614257812
26.101, -0.9682617188
26.121, -0.9838867188
26.141, -0.9873046875
26.161, -0.978515625
26.181, -0.9716796875
26.201, -0.9755859375
26.221, -0.9921875
26.241, -1.004882812
26.261, -0.9985351562
26.281, -0.9799804688
26.301, -0.9677734375
26.321, -0.9663085938
26.341, -0.9677734375
26.361, -0.9638671875
26.381, -0.9614257812
26.401, -0.9702148438
26.421, -0.9819335938
26.441, -0.9814453125
26.461, -0.9682617188
26.481, -0.9526367188
26.501, -0.9458007812
26.521, -0.9497070312
26.541, -0.951171875
26.561, -0.9443359375
26.581, -0.9375
26.601, -0.9365234375
26.621, -0.9399414062
26.641, -0.93359375
26.661, -0.9125976562
26.681, -0.8999023438
26.701, -0.90234375
26.721, -0.9028320312
26.741, -0.8955078125
26.761, -0.884765625
26.781, -0.8852539062
26.801, -0.9096679688
26.821, -0.9467773438
26.841, -0.97265625
26.861, -0.9775390625
26.881, -0.9750976562
26.901, -0.9765625
26.921, -0.9731445312
26.941, -0.9541015625
26.961, -0.9326171875
26.981, -0.9291992188
27.001, -0.9438476562
27.021, -0.9555664062
27.041, -0.9575195312
27.061, -0.9580078125
27.081, -0.9633789062
27.101, -0.9638671875
27.121, -0.9497070312
27.141, -0.9291992188
27.161, -0.9208984375
27.181, -0.9350585938
27.201, -0.9516601562
27.221, -0.9428710938
27.241, -0.927734375
27.261, -0.9345703125
27.281, -0.955078125
27.301, -0.9609375
27.321, -0.9516601562
27.341, -0.951171875
27.361, -0.9643554688
27.381, -0.982421875
27.401, -0.9873046875
27.421, -0.9794921875
27.441, -0.98046875
27.461, -0.9995117188
27.481, -1.022460938
27.501, -1.03125
27.521, -1.022460938
27.541, -1.00390625
27.561, -0.9775390625
27.581, -0.9521484375
27.601, -0.9326171875
27.621, -0.9165039062
27.641, -0.9106445312
27.661, -0.916015625
27.681, -0.9252929688
27.701, -0.935546875
27.721, -0.9541015625
27.741, -0.9814453125
27.761, -0.998046875
27.781, -0.9868164062
27.801, -0.9545898438
27.821, -0.9282226562
27.841, -0.919921875
27.861, -0.9047851562
27.881, -0.8608398438
27.901, -0.798828125
27.921, -0.7514648438
27.941, -0.7553710938
27.961, -0.82421875
27.981, -0.9106445312
28.001, -0.9580078125
28.021, -0.96484375
28.041, -0.978515625
28.061, -1.021484375
28.081, -1.064453125
28.101, -1.063476562
28.121, -1.015625
28.141, -0.9619140625
28.161, -0.9423828125
28.181, -0.9521484375
28.201, -0.9555664062
28.221, -0.93359375
28.241, -0.9091796875
28.261, -0.9331054688
28.281, -1.01171875
28.301, -1.06640625
28.321, -1.01171875
28.341, -0.875
28.361, -0.7778320312
28.381, -0.8110351562
28.401, -0.943359375
28.422, -1.057617188
28.442, -1.0703125
28.462, -1.009765625
28.482, -0.9541015625
28.502, -0.9506835938
28.522, -0.9892578125
28.542, -1.017578125
28.562, -1.008789062
28.582, -0.9858398438
28.602, -0.982421875
28.624, -0.9965820312
28.644, -0.9956054688
28.664, -0.9599609375
28.684, -0.9125976562
28.704, -0.8984375
28.724, -0.9262695312
28.744, -0.9580078125
28.764, -0.966796875
28.784, -0.9760742188
28.804, -1.015625
28.821, -1.061523438
28.841, -1.061523438
28.861, -0.9965820312
28.881, -0.8979492188
28.901, -0.8046875
28.921, -0.7333984375
28.941, -0.6938476562
28.961, -0.6948242188
28.981, -0.7280273438
29.001, -0.77734375
29.021, -0.8295898438
29.041, -0.8706054688
29.061, -0.8842773438
29.081, -0.8725585938
29.101, -0.8530273438
29.121, -0.8393554688
29.141, -0.8383789062
29.161, -0.8569335938
29.181, -0.8935546875
29.201, -0.9399414062
29.221, -0.9912109375
29.241, -1.0390625
29.261, -1.06640625
29.281, -1.05078125
29.301, -0.99609375
29.321, -0.9345703125
29.341, -0.8974609375
29.361, -0.8891601562
29.381, -0.8959960938
29.401, -0.9033203125
29.421, -0.900390625
29.441, -0.888671875
29.461, -0.876953125
29.481, -0.8696289062
29.501, -0.8686523438
29.521, -0.8828125
29.541, -0.9194335938
29.561, -0.966796875
29.581, -1.008789062
29.601, -1.047851562
29.621, -1.086914062
29.641, -1.104492188
29.661, -1.075195312
29.681, -1.012695312
29.701, -0.9614257812
29.721, -0.9458007812
29.741, -0.947265625
29.761, -0.921875
29.781, -0.8520507812
29.801, -0.7724609375
29.821, -0.740234375
29.841, -0.787109375
29.861, -0.8959960938
29.881, -1.009765625
29.901, -1.08203125
29.921, -1.110351562
29.941, -1.119140625
29.961, -1.1171875
29.981, -1.095703125
30.001, -1.051757812
30.021, -1.010742188
30.041, -1.009765625
30.061, -1.059570312
30.081, -1.130859375
30.101, -1.188476562
30.121, -1.232421875
30.141, -1.280273438
30.161, -1.327148438
30.181, -1.341796875
30.201, -1.30859375
30.221, -1.25
30.241, -1.198242188
30.261, -1.166992188
30.281, -1.143554688
30.301, -1.120117188
30.321, -1.098632812
30.341, -1.086914062
30.361, -1.077148438
30.381, -1.057617188
30.401, -1.028320312
30.421, -0.9970703125
30.441, -0.9765625
30.461, -0.9702148438
30.481, -0.9711914062
30.501, -0.9672851562
30.521, -0.9619140625
30.541, -0.9770507812
30.561, -1.020507812
30.581, -1.0625
30.601, -1.07421875
30.621, -1.0625
30.641, -1.05859375
30.661, -1.072265625
30.681, -1.088867188
30.701, -1.08984375
30.721, -1.077148438
30.741, -1.067382812
30.761, -1.07421875
30.781, -1.0859375
30.801, -1.079101562
30.821, -1.0546875
30.841, -1.037109375
30.861, -1.033203125
30.881, -1.022460938
30.901, -0.986328125
30.921, -0.9360351562
30.941, -0.9047851562
30.961, -0.9091796875
30.981, -0.93359375
31.001, -0.9565429688
31.021, -0.9868164062
31.041, -1.073242188
31.061, -1.201171875
31.081, -1.250976562
31.101, -1.165039062
31.121, -1.026367188
31.141, -0.9331054688
31.161, -0.8930664062
31.181, -0.8842773438
31.201, -0.912109375
31.221, -0.9858398438
31.241, -1.064453125
31.261, -1.096679688
31.281, -1.075195312
31.301, -1.03515625
31.321, -1.0078125
31.341, -0.9965820312
31.361, -0.9829101562
31.381, -0.9619140625
31.401, -0.9497070312
31.421, -0.9477539062
31.441, -0.94140625
31.461, -0.9262695312
31.481, -0.9184570312
31.501, -0.9228515625
31.521, -0.9267578125
31.541, -0.923828125
31.561, -0.923828125
31.581, -0.9248046875
31.601, -0.9169921875
31.621, -0.9086914062
31.641, -0.91796875
31.661, -0.939453125
31.681, -0.9487304688
31.701, -0.9477539062
31.721, -0.9541015625
31.741, -0.9584960938
31.761, -0.9526367188
31.781, -0.9541015625
31.801, -0.9765625
31.831, -0.9995117188
31.851, -1.006835938
31.871, -1.006835938
31.891, -1
31.911, -0.9750976562
31.931, -0.9428710938
31.951, -0.9248046875
31.971, -0.9267578125
31.991, -0.94140625
32.011, -0.9638671875
32.031, -0.9975585938
32.051, -1.030273438
32.071, -1.036132812
32.091, -1.0078125
32.111, -0.9780273438
32.131, -0.9702148438
32.151, -0.9780273438
32.171, -0.9907226562
32.191, -1.020507812
32.211, -1.06640625
32.239, -1.098632812
32.259, -1.102539062
32.279, -1.100585938
32.299, -1.120117188
32.319, -1.154296875
32.339, -1.178710938
32.359, -1.17578125
32.379, -1.145507812
32.399, -1.112304688
32.419, -1.10546875
32.431, -1.138671875
32.451, -1.194335938
32.471, -1.243164062
32.491, -1.270507812
32.511, -1.274414062
32.531, -1.248046875
32.551, -1.190429688
32.571, -1.111328125
32.591, -1.030273438
32.611, -0.970703125
32.631, -0.9326171875
32.651, -0.8940429688
32.671, -0.8393554688
32.691, -0.7744140625
32.711, -0.7202148438
32.731, -0.701171875
32.751, -0.71875
32.771, -0.7392578125
32.791, -0.7255859375
32.811, -0.6728515625
32.831, -0.615234375
32.851, -0.5834960938
32.871, -0.5795898438
32.891, -0.5786132812
32.911, -0.5668945312
32.931, -0.5634765625
32.951, -0.5981445312
32.971, -0.6684570312
32.991, -0.744140625
33.011, -0.8051757812
33.031, -0.8583984375
33.051, -0.9091796875
33.071, -0.947265625
33.091, -0.9609375
33.111, -0.9536132812
33.131, -0.9448242188
33.151, -0.9521484375
33.171, -0.974609375
33.191, -0.9951171875
33.211, -0.9946289062
33.233, -0.9765625
33.253, -0.9609375
33.273, -0.9624023438
33.293, -0.9731445312
33.313, -0.978515625
33.333, -0.9809570312
33.353, -0.994140625
33.373, -1.0234375
33.393, -1.051757812
33.413, -1.05859375
33.431, -1.051757812
33.451, -1.053710938
33.471, -1.061523438
33.491, -1.044921875
33.511, -0.9833984375
33.531, -0.8999023438
33.551, -0.845703125
33.571, -0.84765625
33.591, -0.8920898438
33.611, -0.9443359375
33.631, -0.9799804688
33.651, -1.008789062
33.671, -1.045898438
33.691, -1.081054688
33.711, -1.084960938
33.731, -1.049804688
33.751, -0.9990234375
33.771, -0.9633789062
33.791, -0.9379882812
33.811, -0.8930664062
33.831, -0.826171875
33.851, -0.7807617188
33.871, -0.8012695312
33.891, -0.8793945312
33.911, -0.9672851562
33.931, -1.033203125
33.951, -1.077148438
33.971, -1.10546875
33.991, -1.114257812
34.011, -1.095703125
34.031, -1.0546875
34.051, -1.00390625
34.071, -0.9638671875
34.091, -0.951171875
34.111, -0.970703125
34.131, -1.017578125
34.151, -1.07421875
34.171, -1.111328125
34.191, -1.106445312
34.211, -1.073242188
34.234, -1.046875
34.254, -1.052734375
34.274, -1.083984375
34.294, -1.126953125
34.314, -1.178710938
34.334, -1.240234375
34.354, -1.318359375
34.374, -1.404296875
34.394, -1.462890625
34.414, -1.470703125
34.441, -1.44140625
34.461, -1.401367188
34.481, -1.362304688
34.501, -1.31640625
34.521, -1.247070312
34.541, -1.158203125
34.561, -1.09765625
34.581, -1.102539062
34.601, -1.16015625
34.621, -1.216796875
34.641, -1.234375
34.661, -1.204101562
34.681, -1.141601562
34.701, -1.0625
34.721, -0.9814453125
34.741, -0.919921875
34.761, -0.900390625
34.781, -0.8852539062
34.801, -0.83984375
34.821, -0.8090820312
34.841, -0.8149414062
34.861, -0.8256835938
34.881, -0.8022460938
34.901, -0.7319335938
34.921, -0.65625
34.941, -0.6225585938
34.961, -0.6391601562
34.981, -0.6791992188
35.001, -0.71484375
35.021, -0.7470703125
35.041, -0.7802734375
35.061, -0.8129882812
35.081, -0.837890625
35.101, -0.830078125
35.121, -0.7719726562
35.141, -0.6958007812
35.161, -0.6611328125
35.181, -0.6821289062
35.201, -0.7241210938
35.221, -0.7612304688
35.241, -0.7944335938
35.261, -0.8295898438
35.281, -0.8662109375
35.301, -0.9008789062
35.321, -0.92578125
35.341, -0.9345703125
35.361, -0.93359375
35.381, -0.931640625
35.401, -0.927734375
35.421, -0.9204101562
35.441, -0.9135742188
35.461, -0.9189453125
35.481, -0.9443359375
35.501, -0.974609375
35.521, -0.9907226562
35.541, -0.9921875
35.561, -0.9868164062
35.581, -0.9741210938
35.601, -0.9487304688
35.621, -0.9194335938
35.642, -0.9067382812
35.662, -0.9204101562
35.682, -0.9482421875
35.702, -0.970703125
35.722, -0.9868164062
35.742, -0.9975585938
35.762, -0.998046875
35.782, -0.9829101562
35.802, -0.9584960938
35.822, -0.9404296875
35.841, -0.9375
35.861, -0.9448242188
35.881, -0.9506835938
35.901, -0.9501953125
35.921, -0.951171875
35.941, -0.9619140625
35.961, -0.97265625
35.981, -0.9721679688
36.001, -0.9614257812
36.021, -0.9555664062
36.041, -0.9619140625
36.061, -0.9716796875
36.081, -0.9765625
36.101, -0.9814453125
36.121, -0.9907226562
36.141, -0.9970703125
36.161, -0.9951171875
36.181, -0.9897460938
36.201, -0.9897460938
36.221, -0.9916992188
36.241, -0.986328125
36.261, -0.9731445312
36.281, -0.9653320312
36.301, -0.9716796875
36.321, -0.9858398438
36.341, -0.9965820312
36.361, -1
36.381, -0.9975585938
36.401, -0.9921875
36.421, -0.9912109375
36.441, -0.9921875
36.461, -0.9912109375
36.481, -0.9892578125
36.501, -0.9873046875
36.521, -0.9848632812
36.541, -0.9790039062
36.561, -0.9750976562
36.581, -0.978515625
36.601, -0.9897460938
36.621, -1.001953125
36.641, -1.012695312
36.661, -1.018554688
36.681, -1.016601562
36.701, -1.008789062
36.721, -1.002929688
36.741, -1.00390625
36.761, -1
36.781, -0.9868164062
36.801, -0.974609375
36.821, -0.9736328125
36.841, -0.9780273438
36.861, -0.9780273438
36.881, -0.9741210938
36.901, -0.96875
36.921, -0.9633789062
36.941, -0.9604492188
36.961, -0.96484375
36.981, -0.9780273438
37.001, -0.9892578125
37.021, -0.9921875
37.041, -0.990234375
37.061, -0.982421875
37.081, -0.96484375
37.101, -0.9526367188
37.121, -0.9545898438
37.141, -0.962890625
37.161, -0.9658203125
37.181, -0.9584960938
37.201, -0.9477539062
37.221, -0.9462890625
37.245, -0.9545898438
37.265, -0.9580078125
37.285, -0.9536132812
37.305, -0.953125
37.325, -0.9619140625
37.345, -0.9624023438
37.365, -0.94921875
37.385, -0.9389648438
37.405, -0.9428710938
37.425, -0.9545898438
37.441, -0.958984375
37.461, -0.9545898438
37.481, -0.9555664062
37.501, -0.9760742188
37.521, -1.002929688
37.541, -1.013671875
37.561, -1.005859375
37.581, -0.9931640625
37.601, -0.9892578125
37.621, -1
37.641, -1.01171875
37.661, -1.008789062
37.681, -0.9956054688
37.701, -0.9853515625
37.721, -0.9750976562
37.741, -0.9575195312
37.761, -0.9350585938
37.781, -0.9189453125
37.801, -0.9135742188
37.821, -0.9169921875
37.841, -0.9243164062
37.861, -0.9306640625
37.881, -0.9340820312
37.901, -0.9389648438
37.921, -0.9506835938
37.941, -0.9682617188
37.961, -0.9790039062
37.981, -0.9716796875
38.001, -0.9521484375
38.021, -0.935546875
38.041, -0.9350585938
38.061, -0.9521484375
38.081, -0.9765625
38.101, -0.9907226562
38.121, -0.9868164062
38.141, -0.9750976562
38.161, -0.9677734375
38.181, -0.9672851562
38.201, -0.9711914062
38.221, -0.982421875
38.241, -1.000976562
38.261, -1.016601562
38.281, -1.018554688
38.301, -1.0078125
38.321, -0.9956054688
38.341, -0.98828125
38.361, -0.98046875
38.381, -0.966796875
38.401, -0.951171875
38.421, -0.9467773438
38.441, -0.955078125
38.461, -0.96875
38.481, -0.9814453125
38.501, -0.994140625
38.521, -1.001953125
38.541, -1
38.561, -0.9912109375
38.581, -0.9794921875
38.601, -0.9677734375
38.621, -0.9614257812
38.641, -0.9638671875
38.661, -0.9765625
38.681, -0.9936523438
38.701, -1.002929688
38.721, -1
38.741, -0.9926757812
38.761, -0.9926757812
38.781, -0.9985351562
38.801, -1
38.821, -0.990234375
38.841, -0.97265625
38.861, -0.9536132812
38.881, -0.9370117188
38.901, -0.9301757812
38.921, -0.9404296875
38.941, -0.9604492188
38.961, -0.9692382812
38.981, -0.958984375
39.001, -0.9453125
39.021, -0.9384765625
39.041, -0.9326171875
39.061, -0.9321289062
39.081, -0.9448242188
39.101, -0.9658203125
39.121, -0.982421875
39.141, -0.9858398438
39.161, -0.9819335938
39.181, -0.9741210938
39.201, -0.9609375
39.221, -0.9497070312
39.241, -0.9497070312
39.261, -0.9643554688
39.281, -0.9868164062
39.301, -1.005859375
39.321, -1.010742188
39.341, -1.000976562
39.361, -0.982421875
39.381, -0.9594726562
39.401, -0.9365234375
39.421, -0.916015625
39.441, -0.9077148438
39.461, -0.9194335938
39.481, -0.9482421875
39.501, -0.9790039062
39.521, -0.9995117188
39.541, -1.005859375
39.561, -1.001953125
39.581, -0.994140625
39.601, -0.9819335938
39.621, -0.9672851562
39.641, -0.9565429688
39.661, -0.9575195312
39.681, -0.9711914062
39.701, -0.982421875
39.721, -0.9833984375
39.741, -0.9794921875
39.761, -0.9829101562
39.781, -0.998046875
39.801, -1.009765625
39.821, -1.004882812
39.841, -0.994140625
39.861, -0.9877929688
39.881, -0.9873046875
39.901, -0.9912109375
39.921, -0.9985351562
39.941, -1.002929688
39.961, -1.000976562
39.981, -0.9916992188
40.001, -0.9765625
40.021, -0.962890625
40.041, -0.9580078125
40.061, -0.9633789062
40.081, -0.986328125
40.101, -1.024414062
40.121, -1.065429688
40.141, -1.092773438
40.161, -1.102539062
40.181, -1.103515625
40.201, -1.10546875
40.221, -1.112304688
40.244, -1.12109375
40.264, -1.1328125
40.284, -1.161132812
40.304, -1.19921875
40.324, -1.2109375
40.344, -1.178710938
40.364, -1.13671875
40.384, -1.140625
40.404, -1.200195312
40.424, -1.252929688
40.448, -1.233398438
40.468, -1.14453125
40.488, -1.032226562
40.508, -0.953125
40.528, -0.9233398438
40.548, -0.9013671875
40.568, -0.8510742188
40.588, -0.7919921875
40.608, -0.7592773438
40.628, -0.75390625
40.641, -0.7529296875
40.661, -0.7465820312
40.681, -0.748046875
40.701, -0.7690429688
40.721, -0.8041992188
40.741, -0.8388671875
40.761, -0.8676757812
40.781, -0.8823242188
40.801, -0.8618164062
40.821, -0.8090820312
40.841, -0.7626953125
40.861, -0.748046875
40.881, -0.76171875
40.901, -0.794921875
40.921, -0.8491210938
40.941, -0.9125976562
40.961, -0.9580078125
40.981, -0.9697265625
41.001, -0.9711914062
41.021, -0.9912109375
41.041, -1.020507812
41.061, -1.032226562
41.081, -1.02734375
41.101, -1.034179688
41.121, -1.064453125
41.141, -1.092773438
41.161, -1.09765625
41.181, -1.087890625
41.201, -1.08203125
41.221, -1.087890625
41.241, -1.091796875
41.261, -1.083984375
41.281, -1.0703125
41.301, -1.0625
41.321, -1.06640625
41.341, -1.059570312
41.361, -1.026367188
41.381, -0.9838867188
41.401, -0.9594726562
41.421, -0.9594726562
41.441, -0.9682617188
41.461, -0.9692382812
41.481, -0.9633789062
41.501, -0.9711914062
41.521, -1.015625
41.541, -1.083007812
