time,itow,lat,lon,alt,speed,accuracy
35.109, 563514762, 40.6154027, -3.5837793, 685.7607091, 0.612, 4.480
35.209, 563514862, 40.6154047, -3.5837797, 685.7123515, 0.702, 4.480
35.309, 563514962, 40.6154055, -3.5837797, 685.6469879, 0.718, 4.480
35.409, 563515062, 40.6154053, -3.5837800, 685.6130174, 0.688, 4.490
35.509, 563515162, 40.6154050, -3.5837802, 685.5662923, 0.663, 4.490
35.609, 563515262, 40.6154054, -3.5837807, 685.4615522, 0.680, 4.490
35.709, 563515362, 40.6154060, -3.5837807, 685.3611481, 0.670, 4.500
35.809, 563515462, 40.6154061, -3.5837810, 685.2780290, 0.659, 4.500
35.909, 563515562, 40.6154054, -3.5837809, 685.2629544, 0.584, 4.500
36.009, 563515662, 40.6154035, -3.5837800, 685.2493477, 0.438, 4.500
36.109, 563515762, 40.6154029, -3.5837791, 685.2129493, 0.339, 4.500
36.209, 563515862, 40.6154027, -3.5837781, 685.1821016, 0.232, 4.510
36.309, 563515962, 40.6154008, -3.5837768, 685.1649326, 0.092, 4.509
36.409, 563516062, 40.6153994, -3.5837764, 685.1415217, 0.106, 4.500
36.509, 563516162, 40.6153984, -3.5837759, 685.1037322, 0.047, 4.490
36.609, 563516262, 40.6153978, -3.5837755, 685.0190569, 0.071, 4.490
36.709, 563516362, 40.6153966, -3.5837751, 684.9381941, 0.065, 4.480
36.809, 563516462, 40.6153958, -3.5837748, 684.8238158, 0.079, 4.473
36.909, 563516562, 40.6153947, -3.5837742, 684.7246229, 0.101, 4.470
37.009, 563516662, 40.6153940, -3.5837740, 684.6634532, 0.056, 4.466
37.109, 563516762, 40.6153937, -3.5837742, 684.6998903, 0.273, 5.448
37.209, 563516862, 40.6153932, -3.5837741, 684.7402239, 0.223, 5.372
37.309, 563516962, 40.6153927, -3.5837742, 684.7648350, 0.170, 5.309
37.409, 563517062, 40.6153920, -3.5837740, 684.7795886, 0.268, 5.259
37.509, 563517162, 40.6153917, -3.5837743, 684.8301020, 0.312, 5.209
37.609, 563517262, 40.6153915, -3.5837748, 684.8572650, 0.258, 5.158
37.709, 563517362, 40.6153912, -3.5837755, 684.9039337, 0.213, 5.119
37.809, 563517462, 40.6153908, -3.5837752, 684.9418060, 0.306, 5.080
37.909, 563517562, 40.6153906, -3.5837753, 684.9785761, 0.297, 5.039
38.009, 563517662, 40.6153912, -3.5837752, 684.9788212, 0.183, 5.006
38.109, 563517762, 40.6153907, -3.5837747, 684.9889663, 0.158, 4.969
38.209, 563517862, 40.6153901, -3.5837734, 685.0012210, 0.256, 4.940
38.309, 563517962, 40.6153896, -3.5837725, 684.9968603, 0.275, 4.909
38.409, 563518062, 40.6153899, -3.5837719, 684.9958193, 0.210, 4.884
38.509, 563518162, 40.6153891, -3.5837708, 684.9882385, 0.226, 4.859
38.609, 563518262, 40.6153881, -3.5837694, 684.9494248, 0.235, 4.828
38.709, 563518362, 40.6153878, -3.5837679, 684.9895163, 0.334, 4.809
38.809, 563518462, 40.6153880, -3.5837668, 685.0219452, 0.256, 4.784
38.909, 563518562, 40.6153878, -3.5837656, 685.0445682, 0.244, 4.760
39.009, 563518662, 40.6153875, -3.5837643, 685.0563859, 0.249, 4.744
39.109, 563518762, 40.6153879, -3.5837636, 685.0486604, 0.228, 4.729
39.209, 563518862, 40.6153887, -3.5837628, 685.0281695, 0.230, 4.711
39.309, 563518962, 40.6153883, -3.5837615, 685.0318982, 0.259, 4.690
39.409, 563519062, 40.6153876, -3.5837605, 685.0268187, 0.247, 4.674
39.509, 563519162, 40.6153876, -3.5837599, 685.0092465, 0.246, 4.660
39.609, 563519262, 40.6153869, -3.5837590, 685.0000453, 0.203, 4.643
39.709, 563519362, 40.6153868, -3.5837586, 685.0127202, 0.174, 4.630
39.809, 563519462, 40.6153875, -3.5837585, 685.0028222, 0.131, 4.619
39.909, 563519562, 40.6153867, -3.5837578, 684.9956291, 0.128, 4.609
40.009, 563519662, 40.6153866, -3.5837574, 684.9924939, 0.094, 4.593
40.109, 563519762, 40.6153858, -3.5837562, 684.9548255, 0.156, 4.580
40.209, 563519862, 40.6153861, -3.5837558, 684.9437117, 0.115, 4.569
40.309, 563519962, 40.6153862, -3.5837546, 684.9321837, 0.184, 4.559
40.409, 563520062, 40.6153871, -3.5837541, 684.9671900, 0.137, 4.551
40.509, 563520162, 40.6153873, -3.5837538, 684.9903715, 0.081, 4.540
40.609, 563520262, 40.6153865, -3.5837524, 685.0032470, 0.146, 4.530
40.709, 563520362, 40.6153858, -3.5837515, 684.9798591, 0.113, 4.520
40.809, 563520462, 40.6153857, -3.5837510, 685.0089569, 0.119, 4.510
40.909, 563520562, 40.6153862, -3.5837505, 685.0227546, 0.089, 4.510
41.009, 563520662, 40.6153866, -3.5837499, 685.0266525, 0.067, 4.500
41.109, 563520762, 40.6153860, -3.5837490, 685.0036861, 0.090, 4.490
41.209, 563520862, 40.6153853, -3.5837478, 684.9571714, 0.090, 4.483
41.309, 563520962, 40.6153852, -3.5837466, 684.8729553, 0.058, 4.480
41.409, 563521062, 40.6153847, -3.5837458, 684.8053563, 0.041, 4.469
41.509, 563521162, 40.6153840, -3.5837449, 684.7062586, 0.056, 4.469
41.609, 563521262, 40.6153839, -3.5837439, 684.6211338, 0.062, 4.460
41.709, 563521362, 40.6153832, -3.5837425, 684.5911779, 0.036, 4.450
41.809, 563521462, 40.6153822, -3.5837406, 684.5184749, 0.148, 4.450
41.909, 563521562, 40.6153804, -3.5837388, 684.4593209, 0.254, 4.449
42.009, 563521662, 40.6153795, -3.5837378, 684.4077763, 0.266, 4.440
42.109, 563521762, 40.6153786, -3.5837367, 684.3329329, 0.287, 4.440
42.209, 563521862, 40.6153779, -3.5837359, 684.3185225, 0.295, 4.429
42.309, 563521962, 40.6153771, -3.5837348, 684.2668342, 0.290, 4.430
42.409, 563522062, 40.6153764, -3.5837336, 684.2166871, 0.292, 4.430
42.509, 563522162, 40.6153763, -3.5837329, 684.2035186, 0.256, 4.430
42.609, 563522262, 40.6153758, -3.5837318, 684.1658874, 0.271, 4.420
42.709, 563522362, 40.6153754, -3.5837309, 684.0816161, 0.248, 4.420
42.809, 563522462, 40.6153750, -3.5837306, 683.9782759, 0.214, 4.420
42.909, 563522562, 40.6153749, -3.5837301, 683.8632322, 0.164, 4.410
43.009, 563522662, 40.6153746, -3.5837292, 683.7627317, 0.148, 4.410
43.109, 563522762, 40.6153739, -3.5837282, 683.6667420, 0.165, 4.410
43.209, 563522862, 40.6153754, -3.5837284, 683.5794218, 0.097, 4.401
43.309, 563522962, 40.6153748, -3.5837274, 683.4627024, 0.065, 4.390
43.409, 563523062, 40.6153736, -3.5837257, 683.3581825, 0.134, 4.380
43.509, 563523162, 40.6153731, -3.5837248, 683.2346774, 0.162, 4.370
43.609, 563523262, 40.6153736, -3.5837240, 683.1520484, 0.183, 4.360
43.709, 563523362, 40.6153733, -3.5837235, 683.0494253, 0.150, 4.360
43.809, 563523462, 40.6153726, -3.5837227, 682.9673819, 0.127, 4.350
43.909, 563523562, 40.6153718, -3.5837220, 682.8945104, 0.110, 4.350
44.009, 563523662, 40.6153710, -3.5837213, 682.8336368, 0.100, 4.350
44.109, 563523762, 40.6153703, -3.5837207, 682.7747094, 0.104, 4.350
44.209, 563523862, 40.6153689, -3.5837198, 682.7306223, 0.126, 4.350
44.309, 563523962, 40.6153673, -3.5837190, 682.6962877, 0.182, 4.360
44.409, 563524062, 40.6153665, -3.5837191, 682.6252388, 0.192, 4.360
44.509, 563524162, 40.6153658, -3.5837185, 682.5633536, 0.167, 4.360
44.609, 563524262, 40.6153651, -3.5837179, 682.4604800, 0.164, 4.360
44.709, 563524362, 40.6153642, -3.5837176, 682.3671236, 0.183, 4.360
44.809, 563524462, 40.6153648, -3.5837172, 682.2778195, 0.100, 4.360
44.909, 563524562, 40.6153631, -3.5837160, 682.2088978, 0.123, 4.360
45.009, 563524662, 40.6153615, -3.5837149, 682.1432732, 0.176, 4.360
45.109, 563524762, 40.6153610, -3.5837141, 682.0992708, 0.179, 4.370
45.209, 563524862, 40.6153603, -3.5837134, 682.0574478, 0.180, 4.370
45.309, 563524962, 40.6153607, -3.5837130, 681.9835884, 0.230, 4.370
45.409, 563525062, 40.6153613, -3.5837127, 681.9094360, 0.245, 4.374
45.509, 563525162, 40.6153614, -3.5837121, 681.8331533, 0.284, 4.380
45.609, 563525262, 40.6153609, -3.5837114, 681.7687058, 0.318, 4.387
45.709, 563525362, 40.6153612, -3.5837108, 681.7013688, 0.371, 4.390
45.809, 563525462, 40.6153615, -3.5837104, 681.6174415, 0.406, 4.394
45.909, 563525562, 40.6153616, -3.5837096, 681.5299529, 0.441, 4.400
46.009, 563525662, 40.6153626, -3.5837098, 681.4300264, 0.484, 4.410
46.109, 563525762, 40.6153631, -3.5837097, 681.3038274, 0.530, 4.410
46.209, 563525862, 40.6153632, -3.5837096, 681.1932219, 0.529, 4.421
46.309, 563525962, 40.6153627, -3.5837090, 681.0832136, 0.505, 4.420
46.409, 563526062, 40.6153629, -3.5837083, 681.0262166, 0.505, 4.420
46.509, 563526162, 40.6153626, -3.5837074, 680.9369469, 0.517, 4.420
46.609, 563526262, 40.6153619, -3.5837065, 680.7754706, 0.545, 4.430
46.709, 563526362, 40.6153616, -3.5837066, 680.5871257, 0.562, 4.431
46.809, 563526462, 40.6153599, -3.5837062, 680.4489519, 0.465, 4.440
46.909, 563526562, 40.6153588, -3.5837062, 680.4141565, 0.386, 4.440
47.009, 563526662, 40.6153577, -3.5837058, 680.4178510, 0.310, 4.454
47.109, 563526762, 40.6153564, -3.5837050, 680.4009295, 0.231, 4.470
47.209, 563526862, 40.6153569, -3.5837048, 680.3650784, 0.275, 4.479
47.309, 563526962, 40.6153571, -3.5837047, 680.3445710, 0.305, 4.490
47.409, 563527062, 40.6153573, -3.5837046, 680.3366898, 0.177, 4.501
47.509, 563527162, 40.6153573, -3.5837046, 680.3349217, 0.023, 4.613
47.609, 563527262, 40.6153570, -3.5837045, 680.2896613, 0.343, 5.733
47.709, 563527362, 40.6153569, -3.5837044, 680.2453072, 0.360, 5.669
47.809, 563527462, 40.6153565, -3.5837043, 680.2022279, 0.370, 5.615
47.909, 563527562, 40.6153560, -3.5837039, 680.1728556, 0.408, 5.569
48.009, 563527662, 40.6153555, -3.5837036, 680.1520618, 0.430, 5.519
48.109, 563527762, 40.6153547, -3.5837031, 680.1323750, 0.488, 5.479
48.209, 563527862, 40.6153538, -3.5837026, 680.1235072, 0.541, 5.440
48.309, 563527962, 40.6153530, -3.5837019, 680.1067395, 0.600, 5.399
48.409, 563528062, 40.6153522, -3.5837011, 680.0995424, 0.632, 5.374
48.509, 563528162, 40.6153511, -3.5836999, 680.1013967, 0.697, 5.349
48.609, 563528262, 40.6153502, -3.5836987, 680.1094887, 0.748, 5.318
48.709, 563528362, 40.6153492, -3.5836974, 680.1166629, 0.805, 5.299
48.809, 563528462, 40.6153484, -3.5836967, 680.1406816, 0.771, 5.273
48.909, 563528562, 40.6153472, -3.5836956, 680.1554190, 0.799, 5.259
49.009, 563528662, 40.6153459, -3.5836942, 680.1613052, 0.892, 5.246
49.109, 563528762, 40.6153441, -3.5836929, 680.1934965, 0.968, 5.230
49.209, 563528862, 40.6153424, -3.5836917, 680.2614125, 1.051, 5.221
49.309, 563528962, 40.6153413, -3.5836905, 680.4241952, 1.074, 5.210
49.409, 563529062, 40.6153400, -3.5836893, 680.5655928, 1.124, 5.200
49.509, 563529162, 40.6153387, -3.5836880, 680.7275691, 1.161, 5.180
49.609, 563529262, 40.6153365, -3.5836859, 680.9016472, 1.279, 5.171
49.709, 563529362, 40.6153353, -3.5836845, 681.0716922, 1.304, 5.160
49.809, 563529462, 40.6153346, -3.5836839, 681.2416437, 1.264, 5.150
49.909, 563529562, 40.6153337, -3.5836832, 681.3855847, 1.284, 5.150
50.009, 563529662, 40.6153331, -3.5836830, 681.5396695, 1.239, 5.150
50.109, 563529762, 40.6153324, -3.5836822, 681.6903853, 1.210, 5.150
50.209, 563529862, 40.6153323, -3.5836819, 681.8000504, 1.141, 5.150
50.309, 563529962, 40.6153322, -3.5836813, 681.9308434, 1.096, 5.150
50.409, 563530062, 40.6153323, -3.5836810, 682.0651829, 1.037, 5.160
50.509, 563530162, 40.6153330, -3.5836812, 682.1770990, 0.929, 5.160
50.609, 563530262, 40.6153340, -3.5836818, 682.2387435, 0.785, 5.164
50.709, 563530362, 40.6153348, -3.5836822, 682.2847449, 0.675, 5.170
50.809, 563530462, 40.6153339, -3.5836815, 682.2838127, 0.708, 5.177
50.909, 563530562, 40.6153324, -3.5836804, 682.2916756, 0.761, 5.180
51.009, 563530662, 40.6153321, -3.5836804, 682.3761110, 0.734, 5.191
51.109, 563530763, 40.6153324, -3.5836809, 682.4566557, 0.681, 5.190
51.209, 563530863, 40.6153329, -3.5836814, 682.4569388, 0.591, 5.200
51.309, 563530963, 40.6153337, -3.5836820, 682.4799816, 0.546, 5.200
51.409, 563531063, 40.6153356, -3.5836834, 682.5242752, 0.482, 5.200
51.509, 563531163, 40.6153374, -3.5836846, 682.5006854, 0.356, 5.200
51.609, 563531263, 40.6153382, -3.5836856, 682.5512845, 0.201, 5.200
51.709, 563531363, 40.6153380, -3.5836857, 682.6345077, 0.255, 5.189
51.809, 563531463, 40.6153383, -3.5836864, 682.6642033, 0.137, 5.164
51.909, 563531563, 40.6153375, -3.5836866, 682.6094153, 0.129, 5.149
52.009, 563531663, 40.6153384, -3.5836877, 682.6290772, 0.040, 5.140
52.109, 563531763, 40.6153408, -3.5836894, 682.5263696, 0.151, 5.129
52.209, 563531863, 40.6153428, -3.5836909, 682.4562225, 0.315, 5.120
52.309, 563531963, 40.6153426, -3.5836908, 682.3640716, 0.335, 5.110
52.409, 563532063, 40.6153412, -3.5836901, 682.2975775, 0.255, 5.110
52.509, 563532163, 40.6153400, -3.5836897, 682.3055009, 0.189, 5.110
52.609, 563532263, 40.6153383, -3.5836892, 682.4377960, 0.097, 5.110
52.709, 563532363, 40.6153373, -3.5836890, 682.3866410, 0.060, 5.110
52.809, 563532463, 40.6153330, -3.5836861, 682.3099953, 0.178, 5.093
52.909, 563532563, 40.6153343, -3.5836871, 682.3143438, 0.078, 5.080
53.009, 563532663, 40.6153331, -3.5836866, 682.2404521, 0.117, 5.075
53.109, 563532763, 40.6153321, -3.5836867, 682.1195374, 0.099, 5.070
53.209, 563532863, 40.6153314, -3.5836869, 681.9973468, 0.069, 5.060
53.309, 563532963, 40.6153295, -3.5836858, 681.9216974, 0.136, 5.060
53.409, 563533063, 40.6153274, -3.5836847, 681.8403626, 0.223, 5.060
53.509, 563533163, 40.6153264, -3.5836843, 681.5690643, 0.227, 5.040
53.609, 563533263, 40.6153275, -3.5836861, 681.4398639, 0.098, 5.030
53.709, 563533363, 40.6153271, -3.5836867, 681.3123052, 0.074, 5.040
53.809, 563533463, 40.6153242, -3.5836856, 681.2793608, 0.216, 5.029
53.909, 563533563, 40.6153216, -3.5836841, 681.3386579, 0.350, 5.020
54.009, 563533663, 40.6153219, -3.5836846, 681.2505199, 0.238, 5.010
54.109, 563533763, 40.6153203, -3.5836832, 681.1340698, 0.260, 5.000
54.209, 563533863, 40.6153208, -3.5836839, 681.1009797, 0.170, 5.000
54.309, 563533963, 40.6153200, -3.5836834, 681.0754611, 0.165, 4.990
54.409, 563534063, 40.6153178, -3.5836813, 681.0669946, 0.320, 4.983
54.509, 563534163, 40.6153191, -3.5836808, 681.0862674, 0.224, 4.970
54.609, 563534263, 40.6153201, -3.5836802, 681.0400818, 0.214, 4.965
54.709, 563534363, 40.6153213, -3.5836795, 680.9625917, 0.200, 4.950
54.809, 563534463, 40.6153202, -3.5836768, 681.0416004, 0.395, 4.943
54.909, 563534563, 40.6153211, -3.5836758, 681.0590177, 0.410, 4.940
55.009, 563534663, 40.6153208, -3.5836738, 681.0507215, 0.518, 4.930
55.109, 563534763, 40.6153226, -3.5836743, 680.8114140, 0.377, 4.920
55.209, 563534863, 40.6153224, -3.5836726, 680.6987929, 0.653, 4.910
55.309, 563534963, 40.6153229, -3.5836720, 680.6995771, 0.601, 4.910
55.409, 563535063, 40.6153245, -3.5836720, 680.6406462, 0.556, 4.899
55.509, 563535163, 40.6153253, -3.5836709, 680.5689244, 0.570, 4.899
55.609, 563535263, 40.6153265, -3.5836703, 680.4535582, 0.528, 4.890
55.709, 563535363, 40.6153268, -3.5836684, 680.4336210, 0.674, 4.880
55.809, 563535463, 40.6153254, -3.5836647, 680.5451899, 0.763, 4.875
55.909, 563535563, 40.6153240, -3.5836610, 680.6622065, 0.778, 4.869
56.009, 563535663, 40.6153222, -3.5836566, 680.7662876, 1.007, 4.860
56.109, 563535763, 40.6153209, -3.5836523, 680.8244764, 1.231, 4.860
56.209, 563535863, 40.6153203, -3.5836491, 680.8382419, 1.268, 4.855
56.309, 563535963, 40.6153201, -3.5836460, 680.7896701, 1.337, 4.850
56.409, 563536063, 40.6153204, -3.5836434, 680.6646870, 1.372, 4.850
56.509, 563536163, 40.6153215, -3.5836419, 680.5320258, 1.364, 4.850
56.609, 563536263, 40.6153216, -3.5836394, 680.3059170, 1.385, 4.850
56.709, 563536363, 40.6153212, -3.5836364, 680.1013709, 1.483, 4.849
56.809, 563536463, 40.6153201, -3.5836333, 679.9634781, 1.406, 4.840
56.909, 563536563, 40.6153179, -3.5836292, 679.8893149, 1.512, 4.840
57.009, 563536663, 40.6153162, -3.5836257, 679.8957916, 1.545, 4.840
57.109, 563536763, 40.6153145, -3.5836226, 679.8686704, 1.563, 4.840
57.209, 563536863, 40.6153162, -3.5836223, 679.6308150, 1.419, 4.840
57.309, 563536963, 40.6153182, -3.5836233, 679.4766334, 1.149, 4.840
57.409, 563537063, 40.6153233, -3.5836268, 679.2460140, 0.752, 4.835
57.509, 563537163, 40.6153277, -3.5836289, 679.1788170, 0.540, 4.830
57.609, 563537263, 40.6153333, -3.5836330, 679.2284758, 0.593, 4.832
57.709, 563537363, 40.6153293, -3.5836262, 679.7065198, 0.463, 4.799
57.809, 563537463, 40.6153240, -3.5836184, 680.0898837, 0.776, 4.785
57.909, 563537563, 40.6153107, -3.5836041, 680.2270883, 2.055, 4.749
58.009, 563537663, 40.6153037, -3.5835941, 680.1381327, 2.880, 4.723
58.109, 563537763, 40.6152946, -3.5835830, 680.1625473, 3.874, 4.709
58.209, 563537863, 40.6152903, -3.5835762, 680.0353055, 4.289, 4.684
58.309, 563537963, 40.6152851, -3.5835714, 679.6758464, 4.580, 4.659
58.409, 563538063, 40.6152798, -3.5835653, 679.7573236, 4.887, 4.634
58.509, 563538163, 40.6152729, -3.5835582, 679.6020891, 5.098, 4.598
58.609, 563538263, 40.6152656, -3.5835522, 679.2537074, 5.372, 4.548
58.709, 563538363, 40.6152589, -3.5835457, 679.2078127, 5.488, 4.499
58.809, 563538463, 40.6152510, -3.5835385, 679.2297945, 5.809, 4.440
58.909, 563538563, 40.6152435, -3.5835315, 679.3077142, 6.171, 4.378
59.009, 563538663, 40.6152366, -3.5835256, 679.1653471, 6.549, 4.317
59.109, 563538763, 40.6152290, -3.5835190, 679.0950227, 6.980, 4.258
59.209, 563538863, 40.6152195, -3.5835113, 679.0784974, 7.467, 4.183
59.309, 563538963, 40.6152095, -3.5835037, 679.0961790, 7.769, 4.108
59.409, 563539063, 40.6151985, -3.5834948, 679.1962396, 8.317, 4.033
59.509, 563539163, 40.6151876, -3.5834866, 679.1967524, 8.610, 3.958
59.609, 563539263, 40.6151768, -3.5834790, 679.2048390, 8.863, 3.890
59.709, 563539363, 40.6151658, -3.5834715, 679.2606318, 9.068, 3.818
59.809, 563539463, 40.6151543, -3.5834643, 679.3879800, 9.249, 3.743
59.909, 563539563, 40.6151438, -3.5834578, 679.4296804, 9.351, 3.679
60.009, 563539663, 40.6151326, -3.5834507, 679.5135081, 9.562, 3.620
60.109, 563539763, 40.6151206, -3.5834463, 679.1832650, 9.701, 3.548
60.209, 563539863, 40.6151095, -3.5834410, 679.1669154, 9.762, 3.498
60.309, 563539963, 40.6150982, -3.5834352, 679.1078071, 9.739, 3.429
60.409, 563540063, 40.6150864, -3.5834299, 679.0240197, 9.706, 3.370
60.509, 563540163, 40.6150743, -3.5834252, 678.8492577, 9.447, 3.308
60.609, 563540263, 40.6150628, -3.5834196, 679.0499770, 9.245, 3.248
60.709, 563540363, 40.6150514, -3.5834139, 678.9175277, 9.220, 3.188
60.809, 563540463, 40.6150403, -3.5834085, 679.0855673, 9.210, 3.132
60.909, 563540563, 40.6150282, -3.5834039, 678.9586102, 9.291, 3.078
61.009, 563540663, 40.6150157, -3.5833987, 678.7602481, 9.491, 3.018
61.109, 563540763, 40.6150030, -3.5833935, 678.6658783, 9.670, 2.957
61.209, 563540863, 40.6149901, -3.5833876, 678.5618906, 9.956, 2.900
61.309, 563540963, 40.6149778, -3.5833818, 678.5612568, 10.145, 2.838
61.409, 563541063, 40.6149658, -3.5833763, 678.4491397, 10.243, 2.793
61.509, 563541163, 40.6149548, -3.5833713, 678.3523412, 9.944, 2.750
61.609, 563541263, 40.6149443, -3.5833669, 678.4270380, 9.612, 2.715
61.709, 563541363, 40.6149343, -3.5833627, 678.4690740, 9.294, 2.679
61.809, 563541463, 40.6149234, -3.5833589, 678.3974152, 9.272, 2.640
61.909, 563541563, 40.6149131, -3.5833546, 678.4370772, 9.171, 2.598
62.009, 563541663, 40.6149026, -3.5833497, 678.4628709, 9.323, 2.557
62.109, 563541763, 40.6148925, -3.5833450, 678.3785946, 9.422, 2.529
62.209, 563541863, 40.6148821, -3.5833403, 678.2110673, 9.670, 2.490
62.309, 563541963, 40.6148717, -3.5833357, 678.0878447, 9.853, 2.458
62.409, 563542063, 40.6148610, -3.5833315, 677.9979431, 10.059, 2.424
62.509, 563542163, 40.6148500, -3.5833273, 677.7339967, 10.323, 2.389
62.609, 563542263, 40.6148396, -3.5833238, 677.4956575, 10.109, 2.364
62.709, 563542363, 40.6148303, -3.5833208, 677.4158460, 9.700, 2.339
62.809, 563542463, 40.6148215, -3.5833176, 677.3298870, 9.330, 2.315
62.909, 563542563, 40.6148129, -3.5833143, 677.2382311, 9.055, 2.279
63.009, 563542663, 40.6148041, -3.5833103, 677.2623664, 8.994, 2.254
63.109, 563542763, 40.6147950, -3.5833058, 677.3063676, 9.026, 2.228
63.209, 563542863, 40.6147859, -3.5833013, 677.1634862, 9.113, 2.194
63.309, 563542963, 40.6147765, -3.5832965, 677.0254550, 9.351, 2.169
63.409, 563543063, 40.6147667, -3.5832918, 676.9172984, 9.670, 2.155
63.509, 563543163, 40.6147566, -3.5832868, 676.8230022, 9.997, 2.129
63.609, 563543263, 40.6147463, -3.5832819, 676.8153558, 10.355, 2.104
63.709, 563543363, 40.6147358, -3.5832770, 676.7955677, 10.582, 2.090
63.809, 563543463, 40.6147261, -3.5832729, 676.7321174, 10.457, 2.069
63.909, 563543563, 40.6147181, -3.5832689, 676.8645337, 9.813, 2.059
64.009, 563543663, 40.6147106, -3.5832650, 677.0582279, 9.288, 2.043
64.109, 563543763, 40.6147027, -3.5832612, 677.0636731, 8.911, 2.029
64.209, 563543863, 40.6146946, -3.5832576, 677.1143457, 8.775, 2.015
64.309, 563543963, 40.6146857, -3.5832538, 677.0800148, 8.929, 1.999
64.409, 563544063, 40.6146769, -3.5832501, 676.9919294, 9.079, 1.981
64.509, 563544163, 40.6146675, -3.5832463, 676.8976692, 9.460, 1.970
64.609, 563544263, 40.6146574, -3.5832424, 676.8015764, 9.902, 1.949
